0,0.9999988,6.435539e-07,3.963998e-08,6.9834587e-09,3.3126128e-08,3.2817784e-08,3.18002e-08,3.4410422e-10,8.556073e-08,2.8783404e-07,4.4333276e-10,1.7034223e-11,1.157934e-08,
1,0.22717579,0.010497186,0.0021772808,0.66941106,0.0040352,2.1633048e-05,0.0855173,3.9858746e-06,2.7043077e-06,0.0009990832,2.1809414e-05,3.8910974e-07,0.00013657677,
2,1.0,5.9979817e-09,4.9654548e-11,9.627147e-16,4.903187e-12,6.6216314e-13,6.0986965e-11,2.5393499e-14,2.1453752e-09,1.3007035e-11,2.6307422e-15,2.1495424e-15,3.5348975e-14,
3,6.3639272e-06,0.0002869673,8.679373e-06,7.103381e-06,0.082335316,0.014715125,0.90223205,8.446728e-06,0.00039802742,4.7853078e-08,1.1016641e-07,1.1385695e-08,1.7239288e-06,
4,0.9938492,2.7788236e-09,2.642028e-11,0.0061490666,1.5644868e-06,1.6243282e-08,7.5622076e-08,9.291296e-09,6.2817976e-12,4.537986e-09,1.3319165e-09,4.528146e-13,3.61622e-08,
5,2.2740087e-05,0.001612683,0.23515274,1.5875095e-05,0.00053947425,0.26079872,3.1974483e-05,5.815137e-05,0.004400473,0.00032410698,0.0014997807,0.26356763,0.23197567,
6,6.740352e-10,3.5958712e-09,1.0,1.0545403e-14,1.6994198e-11,5.700107e-10,2.0177513e-09,1.0048308e-09,3.0400897e-11,7.575451e-13,1.05256e-12,3.3334097e-13,1.8842508e-10,
7,0.00015952929,2.8658873e-05,0.00041005126,3.7740918e-07,3.527496e-05,0.00032422383,0.00016947393,2.3397964e-05,0.99879646,4.747951e-05,8.382105e-07,1.6767584e-07,4.0604696e-06,
8,3.964714e-08,3.1734326e-06,7.1427114e-13,9.335129e-10,6.704319e-08,5.2464033e-09,0.9999964,7.737742e-12,2.0152767e-07,2.9463484e-15,1.1299602e-09,4.759371e-16,1.5648134e-13,
9,0.9999827,1.6998982e-05,1.820013e-09,2.094159e-09,2.5518831e-09,7.31728e-10,5.586722e-10,3.3347898e-09,2.6182136e-07,1.0283579e-08,7.858175e-10,5.7288386e-13,1.012209e-10,
10,2.2220702e-06,1.4134145e-10,4.5013605e-13,0.9999975,2.2868554e-07,7.1263016e-11,8.5257035e-10,7.627326e-12,1.5320338e-13,1.1168308e-13,1.5899243e-13,2.089881e-16,1.1616908e-12,
11,6.8463146e-10,1.0,1.8794463e-12,4.5057486e-11,2.429601e-09,4.7146266e-13,5.9182965e-09,1.9214024e-11,8.725431e-09,1.6352351e-12,1.7593525e-10,1.083397e-14,5.6709134e-14,
12,0.99637824,0.0036088561,6.690888e-06,6.8416576e-08,1.4363417e-07,1.7951754e-07,4.4401813e-06,8.966334e-08,1.1596113e-06,6.5067624e-08,7.616918e-08,6.367915e-11,8.491433e-09,
13,1.1584533e-07,6.2466937e-10,3.3772057e-10,0.9999994,1.9392914e-07,2.0332361e-07,8.935444e-09,7.1956316e-11,9.754062e-09,3.0437581e-09,3.6018515e-11,2.3624705e-12,8.168686e-09,
14,1.5360787e-05,1.5633343e-06,8.322965e-09,0.99997985,2.41983e-06,1.2582589e-07,6.0962486e-07,1.4505663e-09,8.1072656e-08,3.7863983e-09,2.2950823e-09,1.7109182e-11,1.7221673e-08,
15,0.9999958,4.1912185e-06,5.3956445e-08,6.387038e-11,5.121503e-10,1.4598719e-08,5.0148435e-10,9.25059e-11,4.437794e-08,1.7555559e-08,3.8770688e-11,3.1331222e-12,2.913023e-10,
